Predictor variable,Categorical,Sample average
fla,false,0.0770065714865267
green,false,0.6937375064007941
rivers,false,-0.29198814737028445
roads,false,-0.39098611529916516
sand,false,0.49294028505682946
soc,false,-0.3493714280950372
