Predictor variable,Categorical,Sample average
fla,false,0.08311403303214307
green,false,0.5998858316801493
rivers,false,-0.29020180579391314
roads,false,-0.3804175891913474
sand,false,0.5057840321213007
soc,false,-0.2993831008265261
