Predictor variable,Categorical,Sample average
BIO4,false,-0.6309700295329093
BIO7,false,-0.12105923434719434
aspect,false,-0.03408397810999287
clay,false,-0.09040738448966289
fla,false,0.13564650186144706
green,false,0.608180116955191
rivers,false,-0.2697247585456353
roads,false,-0.36146667515859016
sand,false,0.47487766668200493
silt,false,0.03386736709508116
slope,false,0.1264208849519491
soc,false,-0.29674790721037425
tpi,false,-5.891172448170987E-4
twi,false,-0.002567545161582291
