species,X,Y,roads,rivers,aspect,fla,slope,tpi,twi,clay,soc,sand,silt,BIO4,BIO7,green
Phytophthora_PA1_RUN7,473626.628536341,4434682.99564418,0.101426064968109,-0.400220274925232,0.506876349449158,0.11828488856554,-0.24693176150322,0.575393795967102,-0.00174393597990274,-0.163505926728249,-0.229839786887169,0.678118050098419,-0.139168903231621,-2.33440375328064,-1.37285315990448,0.666411936283112
Phytophthora_PA1_RUN7,473718.178754241,4434680.63262233,-0.184300169348717,-0.0310101006180048,0.403289496898651,0.701307833194733,-0.342598706483841,0.0424935631453991,0.398251742124557,-0.232546374201775,-0.490736752748489,0.699451982975006,-0.118636421859264,-2.27422142028809,-1.36359596252441,0.722905099391937
Phytophthora_PA1_RUN7,473815.130164937,4434738.96550454,-1.05357372760773,0.309428840875626,0.373477309942245,0.314962357282639,-0.269768089056015,-0.137733906507492,0.16832971572876,-0.10035315901041,-0.528341114521027,0.595674991607666,-0.098872683942318,-2.21522831916809,-1.39268279075623,0.227049961686134
Phytophthora_PA1_RUN7,473908.586232772,4434555.89241544,0.259040653705597,-0.42970672249794,0.376244217157364,0.742583572864532,-0.364641100168228,0.0453253015875816,0.450206428766251,-0.310880422592163,-0.800564885139465,0.730017006397247,-0.0987543165683746,-2.2162983417511,-1.32927823066711,1.53636765480042
Phytophthora_PA1_RUN7,473942.053512125,4434716.18349083,-0.410848647356033,0.35245817899704,0.444234937429428,0.248468860983849,-0.0923514664173126,-0.116071343421936,-0.0392880775034428,-0.0287094227969646,-0.596693158149719,0.557427227497101,-0.108740821480751,-2.15718603134155,-1.42482841014862,0.852972209453583
Phytophthora_PA1_RUN7,473935.747830172,4434673.42308508,-0.241077587008476,-0.00303520006127656,0.507088959217072,0.321217834949493,-0.25037294626236,-0.19313108921051,0.0993204861879349,-0.189963728189468,-0.762659728527069,0.647004306316376,-0.0978671982884407,-2.15106844902039,-1.37013792991638,1.00102174282074
Phytophthora_PA1_RUN7,474213.396845688,4433458.55019516,-0.307707935571671,0.969868361949921,-1.25714671611786,-0.546496450901031,-0.592895805835724,0.850448310375214,-0.395257294178009,-0.022615397349,-0.252088844776154,0.783550024032593,-0.355891525745392,-1.46115660667419,-0.746231734752655,-0.517610907554626
Phytophthora_PA1_RUN7,474422.08479708,4433539.15095115,-0.0437206625938416,0.523030400276184,-1.11420750617981,0.697990238666534,1.42756366729736,-1.87787580490112,-0.377790451049805,-0.0323305614292622,-0.21865351498127,0.747522473335266,-0.308930307626724,-1.56335175037384,-0.373046219348907,0.481890290975571
Phytophthora_PA1_RUN7,474499.178838266,4432955.58603606,0.617213189601898,-0.00204024976119399,-1.97700309753418,-0.495397806167603,3.09739184379578,1.20804381370544,-1.80860388278961,-0.403344094753265,0.190593600273132,0.584138989448547,0.140394613146782,-1.55841219425201,-0.288615673780441,0.204039379954338
Phytophthora_PA1_RUN7,474595.68047004,4434948.17526879,-0.961752653121948,0.165071368217468,-0.132397279143333,2.82966470718384,-0.319703966379166,-0.195905357599258,2.11434268951416,0.1228271946311,-0.340865045785904,0.368662774562836,-0.00111257587559521,-1.82357919216156,-1.40704369544983,0.0435321740806103
