Predictor variable,Categorical,Sample average
BIO4,false,-0.7084235310554503
BIO7,false,0.028675708593800597
aspect,false,0.03523063955362922
clay,false,-0.08827213249169284
fla,false,0.11772374830015897
green,false,0.6615661152638499
rivers,false,-0.25113112006220034
roads,false,-0.3138947986997664
sand,false,0.5013704422861338
silt,false,0.0032743649499025274
slope,false,0.16686895461170936
soc,false,-0.33465790195041334
tpi,false,-0.013749281689524476
twi,false,0.033445126633159974
