Predictor variable,Categorical,Sample average
BIO4,false,-0.5699525967240333
BIO7,false,-0.09688466778025023
aspect,false,0.009146833582781793
clay,false,-0.06773580040317026
fla,false,0.046102709442311554
green,false,0.5360162009485068
rivers,false,-0.2178920353646392
roads,false,-0.3355705840513109
sand,false,0.491672807186842
silt,false,8.0685305874649E-6
slope,false,0.09236096451059012
soc,false,-0.2551599342899863
tpi,false,0.014824211387895086
twi,false,0.06920979651622496
