Predictor variable,Categorical,Sample average
BIO4,false,-0.7500881925225258
BIO7,false,-0.13654573708772633
aspect,false,0.0913928473135462
clay,false,-0.08349659738596524
fla,false,0.11344962152652438
green,false,0.5026448198594158
rivers,false,-0.15703970621107155
roads,false,-0.3838986558839679
sand,false,0.5224392134696244
silt,false,-0.023461740167113034
slope,false,0.1514948053227274
soc,false,-0.3005688217061106
tpi,false,-0.028795431996695674
twi,false,-0.025961034116335057
