Raw value,Corresponding cumulative value,Corresponding Logistic value,Fractional area,Training omission,Test omission
3.89154E-12,0.000000001,0.000000017,0.999023226,0,0
7.38315E-12,0.000000003,0.000000031,0.998697634,0,0
3.04153E-11,0.000000012,0.000000129,0.998154982,0,0
5.83771E-11,0.000000026,0.000000248,0.99782939,0,0
1.98546E-10,0.000000115,0.000000843,0.997178207,0,0
6.03896E-10,0.000000267,0.000002564,0.996635555,0,0
1.48039E-9,0.000001012,0.000006286,0.995875841,0,0
2.42601E-9,0.000002637,0.000010301,0.995007597,0,0
8.14196E-9,0.000010671,0.000034571,0.993271109,0,0
1.29405E-8,0.000025841,0.000054945,0.991643152,0,0
1.90227E-8,0.00005035,0.000080768,0.990015194,0,0
2.81349E-8,0.000101816,0.000119452,0.987627523,0,0
4.41356E-8,0.000252299,0.000187374,0.983177773,0,0
6.73752E-8,0.000503556,0.000286008,0.97818537,0,0
1.08975E-7,0.001005208,0.000462518,0.971782071,0,0
1.79176E-7,0.002515821,0.000760241,0.96060343,0,0
2.78269E-7,0.005005305,0.001180196,0.948448014,0,0
4.54328E-7,0.010018918,0.00192546,0.933579336,0,0
8.71285E-7,0.025067387,0.003686023,0.90840026,0,0
1.46956E-6,0.050087203,0.006201366,0.884632082,0,0
2.32745E-6,0.100168036,0.009786144,0.85598003,0,0
3.8218E-6,0.200314387,0.015969026,0.820273497,0,0
5.09976E-6,0.300118434,0.021195678,0.795854135,0,0
6.19572E-6,0.400071368,0.025633948,0.776535707,0,0
7.34018E-6,0.500595537,0.030225896,0.760364662,0,0
8.57671E-6,0.600611704,0.035138836,0.74668982,0,0
9.46783E-6,0.700434208,0.038648663,0.734642935,0,0
9.88917E-6,0.750698384,0.040299282,0.728999349,0,0
1.03501E-5,0.800364876,0.042098681,0.723681354,0,0
1.12465E-5,0.900845842,0.045578402,0.713588018,0,0
1.20322E-5,1.000644985,0.048607989,0.704254395,0,0
1.28411E-5,1.100000566,0.051706521,0.695571956,0,0
1.39022E-5,1.201335991,0.055741091,0.687323638,0,0
1.49342E-5,1.300491687,0.059632264,0.679835034,0,0
1.54613E-5,1.400867415,0.061607409,0.672672021,0,0
1.60658E-5,1.500190086,0.063862017,0.6658346,0,0
1.82054E-5,1.750148355,0.071757022,0.649880616,0,0
1.96673E-5,2.000028174,0.07707501,0.635554591,0,0
2.14081E-5,2.251694088,0.083328539,0.62220534,0,0
2.33841E-5,2.501800142,0.090325221,0.610049924,0.025,0
2.51077E-5,2.751557541,0.096341446,0.598871283,0.025,0
2.67684E-5,3.00060474,0.102063509,0.588452355,0.025,0
2.84386E-5,3.251531379,0.107745553,0.57857608,0.025,0
2.99461E-5,3.50001297,0.112812667,0.569350988,0.025,0
3.13743E-5,3.75140994,0.117560183,0.560451487,0.025,0
3.28278E-5,4.0018419,0.122340416,0.551986108,0.025,0
3.45538E-5,4.251829899,0.127949647,0.543954851,0.025,0
3.59805E-5,4.501761245,0.132532457,0.536249186,0.025,0
3.77719E-5,4.752741803,0.138219039,0.528869112,0.025,0
3.93488E-5,5.002814706,0.143163156,0.52181463,0.025,0
4.08915E-5,5.251536527,0.147945467,0.515085739,0.025,0
4.23215E-5,5.501598627,0.152331239,0.508573909,0.025,0
4.37729E-5,5.751275936,0.15673659,0.50227914,0.025,0
4.52027E-5,6.000168049,0.161031693,0.496201433,0.025,0
4.67743E-5,6.252375572,0.165702665,0.490232255,0.025,0
