Predictor variable,Categorical,Sample average
fla,false,-0.02243893637514699
green,false,0.6198954367078844
rivers,false,-0.13407623690436613
roads,false,-0.39601812744513154
sand,false,0.48636363074183464
soc,false,-0.2795087296515703
