species,X,Y,soc,sand,roads,green,fla,rivers
Phytophthora_PA3_RUN7,473626.628536341,4434682.99564418,-0.229839786887169,0.678118050098419,0.101426064968109,0.666411936283112,0.11828488856554,-0.400220274925232
Phytophthora_PA3_RUN7,473718.178754241,4434680.63262233,-0.490736752748489,0.699451982975006,-0.184300169348717,0.722905099391937,0.701307833194733,-0.0310101006180048
Phytophthora_PA3_RUN7,473805.036298005,4434472.10105186,-0.671883881092072,0.695637822151184,-0.557649075984955,0.85010552406311,0.670914471149445,-0.626974403858185
Phytophthora_PA3_RUN7,473815.130164937,4434738.96550454,-0.528341114521027,0.595674991607666,-1.05357372760773,0.227049961686134,0.314962357282639,0.309428840875626
Phytophthora_PA3_RUN7,473908.586232772,4434555.89241544,-0.800564885139465,0.730017006397247,0.259040653705597,1.53636765480042,0.742583572864532,-0.42970672249794
Phytophthora_PA3_RUN7,473942.053512125,4434716.18349083,-0.596693158149719,0.557427227497101,-0.410848647356033,0.852972209453583,0.248468860983849,0.35245817899704
Phytophthora_PA3_RUN7,473942.599419476,4434508.38639434,-0.772762417793274,0.656473636627197,0.386003404855728,1.26554155349731,0.043965321034193,-0.345530837774277
Phytophthora_PA3_RUN7,474422.08479708,4433539.15095115,-0.21865351498127,0.747522473335266,-0.0437206625938416,0.481890290975571,0.697990238666534,0.523030400276184
Phytophthora_PA3_RUN7,474499.178838266,4432955.58603606,0.190593600273132,0.584138989448547,0.617213189601898,0.204039379954338,-0.495397806167603,-0.00204024976119399
Phytophthora_PA3_RUN7,474618.988178548,4434924.01368223,-0.318702280521393,0.351070314645767,-0.453627675771713,-0.494691461324692,0.598489761352539,0.18818736076355
Phytophthora_PA3_RUN7,474631.986100117,4434834.32486089,-0.511259615421295,0.396047651767731,-0.515420436859131,-0.630179762840271,0.445534974336624,-0.170991763472557
Phytophthora_PA3_RUN7,474628.990813098,4433971.15024905,0.0249824933707714,0.639574706554413,-0.628918051719666,-0.685686588287354,0.0994093865156174,0.231022894382477
Phytophthora_PA3_RUN7,474662.217253871,4432829.65291504,-0.261725783348083,0.504789113998413,-0.730780839920044,0.848410725593567,-0.487922996282578,-0.727052986621857
Phytophthora_PA3_RUN7,475751.494564062,4435485.3597763,0.0873602777719498,0.187982350587845,-0.192004725337029,-1.02161312103271,-0.485697120428085,0.0390499271452427
Phytophthora_PA3_RUN7,476801.27912229,4434743.52916058,-0.131628751754761,0.588390707969666,-0.638031184673309,-0.437306880950928,-0.291611135005951,-0.386884361505508
Phytophthora_PA3_RUN7,476826.326212029,4434749.15843075,-0.329271554946899,0.61093270778656,-1.0395427942276,-0.469527125358582,-0.112440541386604,-0.40230005979538
Phytophthora_PA3_RUN7,477144.152422832,4434539.7274055,-0.299219459295273,0.599810600280762,-1.0059335231781,0.904263377189636,1.85201787948608,-0.875014364719391
Phytophthora_PA3_RUN7,477389.601427484,4433486.20027707,-0.0430952496826649,0.879310131072998,-0.420355230569839,-0.0862918868660927,-0.133746758103371,-0.469922691583633
Phytophthora_PA3_RUN7,477428.754498064,4435038.04589905,0.341690748929977,0.517082452774048,1.36509823799133,0.458828002214432,0.352997690439224,0.620934724807739
Phytophthora_PA3_RUN7,477425.787824712,4433691.04498453,0.0917433500289917,0.734053492546082,-1.07291722297668,0.896032989025116,-0.323921740055084,-0.0694888830184937
Phytophthora_PA3_RUN7,477499.819534493,4433530.09478197,0.0674061551690102,0.762877106666565,-0.805538415908813,1.33954334259033,-0.198669791221619,0.00792391691356897
Phytophthora_PA3_RUN7,477868.851264658,4435269.53992436,0.432799071073532,0.620416939258575,-1.01497209072113,1.03748345375061,-0.344391971826553,-0.0299193896353245
Phytophthora_PA3_RUN7,478142.806326324,4430937.28289116,-0.873491883277893,0.705701589584351,1.90127718448639,0.755435645580292,-0.430905967950821,-1.00867211818695
Phytophthora_PA3_RUN7,478371.81527373,4438053.24765695,0.244257807731628,0.396585911512375,-0.939943671226501,-0.672883033752441,-0.224064245820045,-0.894959628582001
Phytophthora_PA3_RUN7,478379.521373063,4431448.42505382,-0.663380086421967,0.53249317407608,0.055783037096262,1.64872646331787,-0.539164662361145,-1.06319785118103
Phytophthora_PA3_RUN7,478473.588624133,4431208.95352267,-0.706545948982239,0.519645571708679,0.363569468259811,1.8184278011322,-0.592427253723145,-0.727264642715454
Phytophthora_PA3_RUN7,478492.427775517,4431197.31575478,-0.769803941249847,0.52183610200882,0.154096245765686,2.94114708900452,-0.338267147541046,-0.773208379745483
Phytophthora_PA3_RUN7,478432.340064381,4431094.69929243,-0.799591958522797,0.601659297943115,0.0890545025467873,2.01926159858704,-0.187196761369705,-0.967379212379456
Phytophthora_PA3_RUN7,478578.955216179,4435857.94086172,0.192435190081596,0.0757553279399872,-0.751428067684174,1.31927537918091,0.135453999042511,-0.136316031217575
Phytophthora_PA3_RUN7,478574.892622357,4435789.9262396,-0.129791855812073,0.234579458832741,-0.465974122285843,1.61831212043762,0.381862312555313,-0.406839996576309
Phytophthora_PA3_RUN7,478570.079415496,4431033.98153766,-0.907121181488037,0.54421854019165,-0.712286293506622,2.20143795013428,-0.341591060161591,-0.985473692417145
Phytophthora_PA3_RUN7,478624.753504868,4431595.33966863,-0.486981779336929,0.340018063783646,-0.960502564907074,0.582636177539825,1.82632076740265,-0.951923727989197
Phytophthora_PA3_RUN7,478660.734396587,4431008.40137245,-0.840952157974243,0.516832053661346,-0.726707458496094,2.42529606819153,-0.383204728364944,-0.797227621078491
Phytophthora_PA3_RUN7,478611.727895665,4430656.88434673,-0.741686105728149,0.574389457702637,-0.935490489006042,2.46439051628113,0.959370374679565,-0.994354128837585
Phytophthora_PA3_RUN7,479014.218547662,4431305.52482985,0.00136911659501493,0.384033888578415,-0.193983718752861,0.808010458946228,-0.314396232366562,-0.56823205947876
Phytophthora_PA3_RUN7,481006.880582198,4432476.03282277,-0.229388147592545,0.256944298744202,-0.925789296627045,-0.217597454786301,-0.430852383375168,0.974089980125427
Phytophthora_PA3_RUN7,481018.45630754,4431729.599701,-0.431669980287552,0.274476200342178,-0.347285479307175,0.39340952038765,-0.55883777141571,0.477814018726349
Phytophthora_PA3_RUN7,481584.016022811,4433922.88752311,-0.18198236823082,0.243255704641342,-0.959964990615845,0.350553691387177,-0.299949705600739,-0.0161863435059786
Phytophthora_PA3_RUN7,483001.938939244,4433989.27141803,0.244523152709007,0.403831154108047,-0.153420835733414,-0.864165186882019,-0.344142854213715,2.03190422058105
Phytophthora_PA3_RUN7,483105.818653542,4434799.14261903,-0.0724974572658539,0.397184729576111,-0.834218800067902,0.195136100053787,-0.427042096853256,0.135985344648361
