X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
473626.628536341,4434682.99564418,train,6.619830508779583E-4,79.18742421037062,0.7124043868289959
473718.178754241,4434680.63262233,train,0.0014330080672895478,97.34573663679934,0.8428226063956852
473805.036298005,4434472.10105186,train,0.001678839671728245,99.01074580807243,0.862677475765862
473815.130164937,4434738.96550454,train,0.001075809955875616,92.53856191291642,0.8010196636633452
473908.586232772,4434555.89241544,train,0.0013591540538928717,96.65765639659037,0.8356852361099452
473942.053512125,4434716.18349083,train,0.0011276769192920927,93.66734622341704,0.8084183128369117
473942.599419476,4434508.38639434,train,9.43496458283881E-4,89.36725526445503,0.7792744113154283
474422.08479708,4433539.15095115,train,8.034502732324665E-4,85.40327918587118,0.7504035433913565
474499.178838266,4432955.58603606,train,1.0545555648673622E-4,17.895365087884173,0.2829531148124262
474618.988178548,4434924.01368223,train,1.8692643054538522E-4,32.924629482804185,0.4115807436504514
474631.986100117,4434834.32486089,train,2.1919004990990408E-4,38.05509399494542,0.45060898419491646
474628.990813098,4433971.15024905,train,2.782138790981968E-4,46.48155375246395,0.510058780480087
474662.217253871,4432829.65291504,train,3.515694675746239E-4,56.27336620173983,0.5681378658708486
475751.494564062,4435485.3597763,train,2.3431214284317283E-5,2.530421159057114,0.08061053039110976
476801.27912229,4434743.52916058,train,2.7486473694906236E-4,46.06101081592279,0.5070319100858923
476826.326212029,4434749.15843075,train,4.38523134169475E-4,65.7554308221933,0.6213454632560067
477144.152422832,4434539.7274055,train,8.750318665268064E-4,87.55497015760446,0.7660447424625244
477389.601427484,4433486.20027707,train,3.2294201620774706E-4,52.62012251477526,0.5471899244028664
477428.754498064,4435038.04589905,train,9.241334809609059E-5,15.247765072014099,0.2569506941914842
477425.787824712,4433691.04498453,train,0.0013083963762328598,95.57770024869,0.8303919892472773
477499.819534493,4433530.09478197,train,0.001134493861380188,93.97937007239122,0.8093500165531388
477868.851264658,4435269.53992436,train,6.830221908890272E-4,80.20034389861011,0.7187718506738323
478142.806326324,4430937.28289116,train,1.4884726935022362E-4,25.875750807560898,0.3577303194662489
478371.81527373,4438053.24765695,train,7.378491118609726E-5,11.653195819177885,0.21636181136744861
478379.521373063,4431448.42505382,train,8.778021726589793E-5,14.388851595770916,0.247253674021592
478473.588624133,4431208.95352267,train,9.83917140050355E-5,16.522060663258546,0.2691001123087702
478492.427775517,4431197.31575478,train,4.6676563155450065E-4,68.1220093205933,0.6359150246173982
478432.340064381,4431094.69929243,train,5.777100052488047E-4,75.28105781900928,0.6837203948381935
478578.955216179,4435857.94086172,train,1.5330987937875093E-4,26.666803882910077,0.36454566939739164
478574.892622357,4435789.9262396,train,2.6339977744971457E-4,44.404820257782916,0.4963808953062851
478570.079415496,4431033.98153766,train,7.965194521217286E-4,85.1799708785668,0.7487773230017317
478624.753504868,4431595.33966863,train,3.4647939050018293E-4,55.70098649530186,0.5645560837018239
478660.734396587,4431008.40137245,train,7.284192580680504E-4,82.37328324758435,0.731594434875187
478611.727895665,4430656.88434673,train,0.0010233344237482193,90.901148319023,0.7929290076986724
479014.218547662,4431305.52482985,train,2.4274936069834866E-4,41.32814425765879,0.4759884486099034
481006.880582198,4432476.03282277,train,9.517443262411826E-5,15.832399597615458,0.26261166681794573
481018.45630754,4431729.599701,train,7.680776294868396E-5,12.339088855411255,0.22324695280009849
481584.016022811,4433922.88752311,train,2.62452322590613E-4,44.26955951541386,0.49548007845597675
483001.938939244,4433989.27141803,train,1.5040046377621243E-5,1.2959601163741081,0.05328046097627527
483105.818653542,4434799.14261903,train,2.3685107775775745E-4,40.63015061019813,0.46985708771317425
