Raw value,Corresponding cumulative value,Corresponding Logistic value,Fractional area,Training omission,Test omission
7.89629E-12,0.000000001,0.00000003,0.999348817,0,0
1.01612E-11,0.000000003,0.000000038,0.999131756,0,0
2.26438E-11,0.000000012,0.000000085,0.998589104,0,0
6.02526E-11,0.000000025,0.000000225,0.998263512,0,0
2.68076E-10,0.000000124,0.000001003,0.997395268,0,0
3.94105E-10,0.000000285,0.000001475,0.996852616,0,0
6.91936E-10,0.00000101,0.000002589,0.995333189,0,0
1.92382E-9,0.000002586,0.000007199,0.993922292,0,0
4.39641E-9,0.000010328,0.000016451,0.991100499,0,0
7.85264E-9,0.000025648,0.000029383,0.988495767,0,0
1.1472E-8,0.000050421,0.000042926,0.985782505,0,0
1.66554E-8,0.000101412,0.00006232,0.981983937,0,0
3.07408E-8,0.000251598,0.000115017,0.975037986,0,0
4.91476E-8,0.000503339,0.000183874,0.967983503,0,0
7.04524E-8,0.001004193,0.000263559,0.959084003,0,0
1.39659E-7,0.002503314,0.000522323,0.942695898,0,0
2.14691E-7,0.005013483,0.000802717,0.926958975,0,0
3.74754E-7,0.010009179,0.001400344,0.90829173,0,0
8.06195E-7,0.025025324,0.003007665,0.87985674,0,0
1.32826E-6,0.050106944,0.004945694,0.853917951,0,0
2.34107E-6,0.100146298,0.008684085,0.823420881,0,0
4.12454E-6,0.200004878,0.015199232,0.789125244,0,0
5.49484E-6,0.300072954,0.020147155,0.766550901,0,0
6.6483E-6,0.400046609,0.024273703,0.748643369,0,0
7.86236E-6,0.500329393,0.02857969,0.73366616,0,0
9.00905E-6,0.60014826,0.032611978,0.720859562,0,0
9.93723E-6,0.700452668,0.035851468,0.709355329,0,0
1.03875E-5,0.750278211,0.037415195,0.704037334,0,0
1.09211E-5,0.800254442,0.039261728,0.698936401,0,0
1.19468E-5,0.901188781,0.042791479,0.689385717,0,0
1.28131E-5,1.000250673,0.045752387,0.680703278,0,0
1.34425E-5,1.100306633,0.047892121,0.67245496,0,0
1.42152E-5,1.201076175,0.050505936,0.664532234,0,0
1.50801E-5,1.300567575,0.053414684,0.65715216,0.025,0
1.59088E-5,1.40144903,0.056185117,0.650097677,0.025,0
1.65688E-5,1.500695085,0.058379851,0.643477317,0.025,0
1.84209E-5,1.750060158,0.064485143,0.628065987,0.025,0
1.99505E-5,2.000805962,0.069467564,0.613848491,0.025,0
2.17362E-5,2.250689552,0.075217735,0.600824832,0.025,0
2.32875E-5,2.502063224,0.080155871,0.588669416,0.025,0
2.45449E-5,2.750175426,0.084119575,0.577382244,0.05,0
2.65831E-5,3.000909969,0.090472879,0.566746256,0.05,0
2.80628E-5,3.252142923,0.095030469,0.55676145,0.05,0
2.96014E-5,3.50036105,0.099720904,0.547427827,0.05,0
3.07817E-5,3.750612955,0.103286608,0.538419796,0.05,0
3.22971E-5,4.000007015,0.107823198,0.529845887,0.05,0
3.36361E-5,4.250623897,0.111793606,0.521597569,0.05,0
3.51603E-5,4.501476859,0.116270454,0.513674843,0.05,0
3.70711E-5,4.750197236,0.121819421,0.506186238,0.05,0
3.87506E-5,5.003791095,0.126639498,0.498914695,0.05,0
4.00294E-5,5.251678954,0.130274418,0.492077274,0.05,0
4.16382E-5,5.500528767,0.134804319,0.485456913,0.05,0
4.31032E-5,5.750456615,0.138888593,0.479053614,0.05,0
