Predictor variable,Categorical,Sample average
fla,false,0.12301927602657084
green,false,0.494156585354358
rivers,false,-0.19637374745798314
roads,false,-0.37593126026913537
sand,false,0.48758125901222227
soc,false,-0.2984532814996783
