Predictor variable,Categorical,Sample average
BIO4,false,-0.5291172288358212
BIO7,false,0.10486282529309388
aspect,false,-0.00190148148685641
clay,false,-0.07237056954763826
fla,false,-0.03653255493572953
green,false,0.6079160241410139
rivers,false,-0.24416734782862495
roads,false,-0.40411742115393273
sand,false,0.48666442893445494
silt,false,0.008696472295559926
slope,false,0.13753634299500864
soc,false,-0.29164012228720826
tpi,false,0.03739857240580034
twi,false,-0.016949632903560847
