Raw value,Corresponding cumulative value,Corresponding Logistic value,Fractional area,Training omission,Test omission
5.48475E-12,0.000000001,0.000000021,0.999565878,0,0
8.26318E-12,0.000000003,0.000000031,0.999348817,0,0
2.7489E-11,0.000000011,0.000000104,0.998914695,0,0
7.48585E-11,0.000000031,0.000000283,0.998480573,0,0
2.81911E-10,0.000000127,0.000001067,0.99782939,0,0
3.89629E-10,0.000000273,0.000001474,0.997395268,0,0
9.64662E-10,0.000001072,0.00000365,0.996201433,0,0
1.68607E-9,0.000002519,0.00000638,0.995007597,0,0
3.8042E-9,0.000010269,0.000014394,0.991968743,0,0
6.17948E-9,0.000025182,0.000023381,0.988712828,0,0
9.04905E-9,0.000050545,0.000034239,0.985239852,0,0
1.42154E-8,0.000100416,0.000053786,0.980464511,0,0
2.72885E-8,0.000250926,0.000103244,0.972758845,0,0
4.29151E-8,0.000500401,0.000162357,0.964836119,0,0
6.48816E-8,0.00100221,0.00024544,0.954525722,0,0
1.26892E-7,0.002509273,0.000479905,0.93661819,0,0
2.18396E-7,0.005004258,0.00082569,0.920555676,0,0
3.75736E-7,0.010007659,0.001419697,0.902105492,0,0
7.06714E-7,0.025064963,0.002666946,0.870197526,0,0
1.32533E-6,0.050098894,0.004989793,0.843064901,0,0
2.30813E-6,0.10003458,0.008657929,0.812567832,0,0
4.07421E-6,0.200299588,0.015182026,0.777838072,0,0
5.47134E-6,0.300527386,0.020282651,0.755155199,0,0
6.76571E-6,0.400244652,0.024961199,0.737573258,0,0
8.02494E-6,0.500715398,0.029470071,0.72281311,0,0
8.9356E-6,0.600174564,0.032704918,0.710115042,0,0
9.96159E-6,0.70069797,0.036323688,0.69861081,0,0
1.05739E-5,0.750873374,0.038470458,0.693292815,0,0
1.09604E-5,0.800381212,0.039820754,0.688300412,0,0
1.17915E-5,0.900759375,0.042711362,0.678749729,0,0
1.2638E-5,1.000723655,0.045637645,0.669850228,0,0
1.35714E-5,1.100517849,0.048843463,0.66160191,0,0
1.45268E-5,1.200286825,0.052102791,0.653896245,0,0
1.52819E-5,1.300144395,0.054663181,0.646624702,0,0
1.61964E-5,1.400929694,0.057745477,0.63967875,0,0
1.68265E-5,1.500008612,0.059857234,0.63316692,0,0
1.84718E-5,1.75044608,0.06532794,0.617755589,0,0
2.03913E-5,2.001484156,0.071630228,0.603755155,0,0
2.21923E-5,2.251829262,0.077466665,0.590948557,0.025,0
2.41717E-5,2.50170983,0.083797126,0.579227263,0.025,0
2.58407E-5,2.751893192,0.08906771,0.568374213,0.025,0
2.74541E-5,3.000164905,0.094105497,0.558280877,0.025,0
2.90667E-5,3.250246614,0.099085445,0.548730193,0.025,0
3.06901E-5,3.500699592,0.104043723,0.539613631,0.025,0
3.2529E-5,3.753213956,0.109594575,0.530931192,0.05,0
3.40758E-5,4.002560219,0.114210709,0.522791404,0.05,0
3.53256E-5,4.252276723,0.117905713,0.514977209,0.05,0
3.69528E-5,4.501736542,0.122670535,0.507488604,0.05,0
3.84197E-5,4.753491883,0.126922037,0.500217061,0.05,0
3.97406E-5,5.003766182,0.130715328,0.493271109,0.05,0
4.12853E-5,5.251010988,0.135109897,0.486650749,0.05,0
4.30898E-5,5.504254471,0.140187207,0.480138919,0.05,0
4.45073E-5,5.753955644,0.144134349,0.473952681,0.05,0
4.57795E-5,6.002495002,0.147645832,0.467983503,0.05,0
4.73156E-5,6.254112347,0.151847893,0.462122857,0.05,0
4.91812E-5,6.500945669,0.156895698,0.456587801,0.05,0
5.06302E-5,6.750335448,0.160774919,0.451161276,0.05,0
5.2014E-5,7.001876572,0.164446684,0.445843282,0.05,0
5.29119E-5,7.253840422,0.166811794,0.440633818,0.05,0
5.43191E-5,7.500318458,0.170491794,0.435641415,0.05,0
5.54943E-5,7.752929943,0.173540333,0.430649012,0.05,0
5.68064E-5,8.005524912,0.176917436,0.42576514,0.05,0
5.79154E-5,8.252448005,0.179750597,0.421098329,0.05,0
5.93834E-5,8.50468408,0.183470953,0.416431517,0.05,0
6.06386E-5,8.750825637,0.186625158,0.411981767,0.05,0
6.1524E-5,9.001447388,0.188835652,0.407532016,0.05,0
6.29735E-5,9.250868762,0.19242847,0.403190797,0.05,0
6.42935E-5,9.505652901,0.195672684,0.398849577,0.05,0
6.55326E-5,9.752126577,0.198694566,0.394725418,0.075,0
6.71541E-5,10.004215697,0.202614678,0.390601259,0.075,0
6.84872E-5,10.25498694,0.205809191,0.386585631,0.075,0
6.98359E-5,10.503772762,0.209014836,0.382678533,0.075,0
7.08751E-5,10.756816977,0.21146745,0.378771435,0.075,0
7.2072E-5,11.00687585,0.214273383,0.374972867,0.075,0
7.34121E-5,11.254752052,0.217391476,0.37128283,0.075,0
7.46452E-5,11.506854495,0.220238899,0.367592794,0.075,0
7.62851E-5,11.756225161,0.223993398,0.364011287,0.075,0
7.79442E-5,12.002911189,0.22775554,0.360538311,0.075,0
7.98079E-5,12.255299271,0.231938203,0.357065335,0.075,0
8.0859E-5,12.504272864,0.234277365,0.35370089,0.075,0
8.20251E-5,12.756837397,0.236855578,0.350336445,0.075,0
8.33552E-5,13.004924822,0.239775514,0.34708053,0.075,0
8.46564E-5,13.25687876,0.242610477,0.343824615,0.125,0
8.56316E-5,13.503776931,0.24472121,0.34067723,0.15,0
8.69028E-5,13.754016608,0.247455228,0.337529846,0.15,0
8.8436E-5,14.008050756,0.25072635,0.334382461,0.175,0
8.97313E-5,14.257494272,0.253467877,0.331343608,0.175,0
9.06332E-5,14.501063027,0.255364946,0.328413284,0.175,0
9.19083E-5,14.75673831,0.258030501,0.32537443,0.175,0
9.37341E-5,15.007807521,0.261814365,0.322444107,0.175,0
9.49642E-5,15.253284337,0.264341988,0.319622314,0.175,0
9.63113E-5,15.502168328,0.267090347,0.316800521,0.175,0
9.76817E-5,15.754585969,0.269865047,0.313978728,0.175,0
9.9278E-5,16.000936151,0.273070848,0.311265466,0.175,0
1.00275E-4,16.250579383,0.275059724,0.308552203,0.175,0
1.01379E-4,16.50258289,0.277247664,0.305838941,0.175,0
1.02757E-4,16.757744549,0.279960575,0.303125678,0.175,0
1.03857E-4,17.005505765,0.282112023,0.300520946,0.175,0
1.05471E-4,17.256775959,0.285245234,0.297916214,0.175,0
1.06512E-4,17.500528753,0.287253346,0.295420013,0.175,0
1.07831E-4,17.757694196,0.289778768,0.292815281,0.175,0
1.09054E-4,18.007060656,0.29210502,0.29031908,0.175,0
1.10256E-4,18.259469111,0.294378287,0.287822878,0.175,0
1.11307E-4,18.503126499,0.296351384,0.285435207,0.175,0
1.12531E-4,18.760846917,0.298638421,0.282939006,0.175,0
1.13797E-4,19.009487999,0.300986786,0.280551335,0.175,0
1.1471E-4,19.260944217,0.302670119,0.278163664,0.175,0
1.15792E-4,19.503126529,0.304655356,0.275884524,0.175,0
1.17097E-4,19.759028994,0.307034441,0.273496853,0.175,0
1.1884E-4,20.006607468,0.310187041,0.271217712,0.175,0
1.20325E-4,20.257699237,0.312850447,0.268938572,0.175,0
1.21428E-4,20.511785008,0.314814997,0.266659431,0.175,0
1.22414E-4,20.755615905,0.316562117,0.264488821,0.2,0
1.23546E-4,21.001691123,0.318558096,0.262318211,0.2,0
1.24874E-4,21.250171802,0.320882506,0.260147601,0.2,0
1.26236E-4,21.501166049,0.323252262,0.257976992,0.225,0
1.27348E-4,21.755011372,0.325173079,0.255806382,0.225,0
1.28142E-4,22.010713665,0.326538695,0.253635772,0.225,0
1.29446E-4,22.255276406,0.328768871,0.251573692,0.225,0
1.31003E-4,22.503107133,0.331412781,0.249511613,0.225,0
1.32643E-4,22.753502796,0.334175026,0.247449533,0.225,0
1.33872E-4,23.006558049,0.336231176,0.245387454,0.225,0
1.35772E-4,23.262815025,0.339382939,0.243325374,0.225,0
1.37397E-4,23.508944649,0.342055214,0.241371825,0.225,0
1.38662E-4,23.757428673,0.344121492,0.239418277,0.225,0
1.40869E-4,24.0086867,0.347694114,0.237464728,0.225,0
1.42414E-4,24.263840176,0.350172168,0.235511179,0.225,0
1.43439E-4,24.506877421,0.351806029,0.23366616,0.225,0
1.44958E-4,24.75200008,0.354211225,0.231821142,0.225,0
1.46307E-4,25.014204521,0.356333689,0.229867593,0.225,0
1.47793E-4,25.264296513,0.358654381,0.228022574,0.225,0
1.49766E-4,25.502414202,0.361709902,0.226286086,0.225,0
