Predictor variable,Categorical,Sample average
fla,false,0.10802493873052292
green,false,0.50533344456926
rivers,false,-0.17040447235922337
roads,false,-0.3803040122613312
sand,false,0.5186433155089617
soc,false,-0.3212876860052347
