Predictor variable,Categorical,Sample average
BIO4,false,-0.6857541501522065
BIO7,false,-0.13993095415644302
aspect,false,0.009004936530255058
clay,false,-0.09860451591666784
fla,false,0.1007505175452024
green,false,0.5606394809670749
rivers,false,-0.1731367687054446
roads,false,-0.44996231785044083
sand,false,0.4987031299620866
silt,false,0.013188569172052666
slope,false,0.037697250948986
soc,false,-0.2967445520276669
tpi,false,0.022871369938366318
twi,false,-0.020102756144478835
