Predictor variable,Categorical,Sample average
BIO4,false,-0.6688233099877834
BIO7,false,-0.06070343730971199
aspect,false,-0.09112304060254213
clay,false,-0.0844148580683395
fla,false,0.06064847999059557
green,false,0.688554034661502
rivers,false,-0.19800797956413613
roads,false,-0.3851656482554972
sand,false,0.5032038621604442
silt,false,-0.0014790776942390817
slope,false,0.10060650351806548
soc,false,-0.3088800461031497
tpi,false,-0.07994183024857188
twi,false,0.06316141928546144
