Predictor variable,Categorical,Sample average
fla,false,0.07748784583800436
green,false,0.7393891350366179
rivers,false,-0.20701644566725025
roads,false,-0.3571333748288453
sand,false,0.5006415106356144
soc,false,-0.3157659805903677
