X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
473718.178754241,4434680.63262233,train,0.0040256800037776095,97.9721903701242,0.9337235855233678
473805.036298005,4434472.10105186,train,0.003898249951232667,97.17186015540425,0.9317050349828712
473815.130164937,4434738.96550454,train,0.00427237624855208,98.81106637964969,0.9373106203212549
473908.586232772,4434555.89241544,train,0.0034056947763025807,96.78203897909204,0.9225923221217422
473935.747830172,4434673.42308508,train,0.004799875465900182,99.29106008229108,0.943812991749301
473942.599419476,4434508.38639434,train,0.0025713288675231058,95.51944251788804,0.8999865683488182
474363.340837344,4433520.03801908,train,6.128350403622674E-4,74.7726796181195,0.6820031999581253
474422.08479708,4433539.15095115,train,9.212390694256152E-4,83.59175612449062,0.7632564890888553
474499.178838266,4432955.58603606,train,1.8841693443262395E-4,34.39834324119809,0.39736761709383284
474595.68047004,4434948.17526879,train,0.0011951443470050078,88.99715412731126,0.8070445412679812
474631.986100117,4434834.32486089,train,5.781024273984061E-4,72.75025763783788,0.6692175521639081
474628.990813098,4433971.15024905,train,2.2302784475790796E-4,39.995870411577506,0.43836355638117647
474662.217253871,4432829.65291504,train,7.376489678416668E-4,79.17804899673789,0.7207863059277376
475796.25242747,4435593.23159799,train,3.8467984471508596E-5,5.857217962579085,0.11865004135902961
476801.27912229,4434743.52916058,train,1.9285620541165268E-4,35.105479369845995,0.402957330796365
476826.326212029,4434749.15843075,train,3.099142274825851E-4,52.524693747237016,0.5202870579077992
477428.754498064,4435038.04589905,train,6.077728618317736E-5,10.299448214293069,0.17539171392858632
477499.819534493,4433530.09478197,train,7.257987482601104E-4,78.77644838730134,0.7175153244983583
477868.851264658,4435269.53992436,train,4.2802162880309407E-4,63.888505195728094,0.5996653581511833
478142.806326324,4430937.28289116,train,2.0813103521354686E-4,37.732505739100134,0.42142291501682516
478371.81527373,4438053.24765695,train,6.223122665342951E-5,10.593295599920092,0.17883714597343156
478379.521373063,4431448.42505382,train,1.908456533633397E-4,34.77623775383776,0.40043864265050244
478471.089229703,4431465.7060797,train,7.270551158016711E-4,78.81916268788564,0.7178657433767429
478473.588624133,4431208.95352267,train,2.4326406532935332E-4,43.109695824313995,0.4598478399393974
478492.427775517,4431197.31575478,train,7.409014030963407E-4,79.30748000359245,0.7216708594707529
478432.340064381,4431094.69929243,train,8.832984836286564E-4,82.55660411328606,0.7555731299082235
478578.955216179,4435857.94086172,train,2.3053842590119877E-4,41.10191762534826,0.4465338925837495
478574.892622357,4435789.9262396,train,2.8880841077839447E-4,49.95008855737031,0.5026651652918146
478570.079415496,4431033.98153766,train,9.355863560864809E-4,83.95176483700607,0.7660375727354971
478624.753504868,4431595.33966863,train,4.8574222940208836E-4,67.52554299097584,0.6296172870084665
478660.734396587,4431008.40137245,train,9.871929884067274E-4,85.59246794310982,0.775522720511723
479014.218547662,4431305.52482985,train,2.8553483682069357E-4,49.44367938106769,0.4998153186047663
479360.229199745,4432923.22165531,train,1.1556552423668706E-4,21.015819682030003,0.28796972281622873
481006.880582198,4432476.03282277,train,1.6362955735381394E-4,30.02346992509559,0.36412664310644915
481376.517915445,4433998.86819858,train,1.7979332744842854E-4,32.845999054169795,0.38620450748824975
481482.53785365,4434047.07547029,train,2.0166813976366132E-4,36.48198900616735,0.4137512369070652
481584.016022811,4433922.88752311,train,3.2997990117577793E-4,54.800076456546606,0.5359202572606664
481570.308879399,4433897.9475614,train,2.5454916358278313E-4,45.015655279409884,0.4711299544928551
483001.938939244,4433989.27141803,train,1.1575212805691456E-5,1.0670070579809061,0.03893169500659345
483105.818653542,4434799.14261903,train,1.1590189681116022E-4,21.076382411632505,0.2885660350359274
