Raw value,Corresponding cumulative value,Corresponding Logistic value,Fractional area,Training omission,Test omission
4.37597E-12,0.000000001,0.000000015,0.998697493,0,0
3.62124E-11,0.000000006,0.00000012,0.998480408,0,0
4.52747E-11,0.00000001,0.00000015,0.998371866,0,0
2.01107E-10,0.00000004,0.000000667,0.998154781,0,0
4.05754E-10,0.000000129,0.000001346,0.997829154,0,0
6.61957E-10,0.000000312,0.000002195,0.997503528,0,0
9.78445E-10,0.00000107,0.000003245,0.996526647,0,0
2.01383E-9,0.000002655,0.000006679,0.995332682,0,0
4.75111E-9,0.000010423,0.000015756,0.99283621,0,0
7.3494E-9,0.000025465,0.000024373,0.990231195,0,0
1.14368E-8,0.00005071,0.000037928,0.987409096,0,0
1.95794E-8,0.000100599,0.000064929,0.984044285,0,0
3.09036E-8,0.00025048,0.000102478,0.977640291,0,0
5.08744E-8,0.000500581,0.000168692,0.97091067,0,0
9.05678E-8,0.001002142,0.000300269,0.96331271,0,0
1.68568E-7,0.002515776,0.000558728,0.950179095,0,0
2.85893E-7,0.005019245,0.000947241,0.938239444,0,0
4.89411E-7,0.010000894,0.001620458,0.923911864,0,0
9.94516E-7,0.025076061,0.003287376,0.901443612,0,0
1.60435E-6,0.050048445,0.005292516,0.881037664,0,0
2.53876E-6,0.100146766,0.008349261,0.854553349,0,0
4.05846E-6,0.20028551,0.013280751,0.821122327,0,0
5.24122E-6,0.300156021,0.017085057,0.797785738,0,0
6.45052E-6,0.400074342,0.020944496,0.779116466,0,0
7.49103E-6,0.500309119,0.024241084,0.763486378,0,0
8.37659E-6,0.600543441,0.027029295,0.749810051,0,0
9.3086E-6,0.700286523,0.029946639,0.737544774,0,0
9.74664E-6,0.750630652,0.031311704,0.731792033,0,0
1.01244E-5,0.800234794,0.032485963,0.726364919,0,0
1.09199E-5,0.900217551,0.034949033,0.716053403,0,0
1.16361E-5,1.000275571,0.037156049,0.70639314,0,0
1.23582E-5,1.100990982,0.039371143,0.697275589,0,0
1.31032E-5,1.200448889,0.04164594,0.688809291,0,0
1.37976E-5,1.301326055,0.043756307,0.68066862,0,0
1.44402E-5,1.400101067,0.045701114,0.673070661,0,0
1.51796E-5,1.500678866,0.047928988,0.665689786,0,0
1.67159E-5,1.751303382,0.052524989,0.648648649,0.025,0
1.81674E-5,2.000100468,0.056826585,0.633127103,0.025,0
1.98416E-5,2.25067163,0.061740217,0.618799522,0.025,0
2.13742E-5,2.500297411,0.0661934,0.605665907,0.025,0
2.27066E-5,2.751867892,0.070030586,0.593292087,0.025,0
2.41397E-5,3.002086614,0.074123029,0.581678064,0.025,0
2.54183E-5,3.250145848,0.077743715,0.570823836,0.025,0
2.66887E-5,3.500608249,0.081313543,0.560403777,0.025,0
2.79464E-5,3.751889465,0.084820294,0.550417888,0.025,0
2.93387E-5,4.001173328,0.088671355,0.54097471,0.025,0
3.08803E-5,4.25127214,0.092897913,0.531965701,0.025,0
3.21323E-5,4.500188622,0.096301441,0.523390861,0.025,0
3.32705E-5,4.752278844,0.099373802,0.515033105,0.025,0
3.48378E-5,5.001872858,0.10357022,0.507109519,0.025,0
3.62505E-5,5.250954923,0.107319322,0.49951156,0.025,0
