Predictor variable,Categorical,Sample average
BIO4,false,-0.6522775307297708
BIO7,false,-0.06270961975678768
aspect,false,0.048374875425361515
clay,false,-0.09106849187519397
fla,false,0.07468757971928427
green,false,0.6096635811962191
rivers,false,-0.20558930365950817
roads,false,-0.32778866039589044
sand,false,0.5063540786504745
silt,false,-7.50910548959434E-5
slope,false,-0.0028242426051291597
soc,false,-0.3093173053639475
tpi,false,-0.05826172058004873
twi,false,0.11126022706739605
