species,X,Y,roads,rivers,aspect,fla,slope,tpi,twi,clay,soc,sand,silt,BIO4,BIO7,green
Phytophthora_PA1_RUN2,473626.628536341,4434682.99564418,0.101426064968109,-0.400220274925232,0.506876349449158,0.11828488856554,-0.24693176150322,0.575393795967102,-0.00174393597990274,-0.163505926728249,-0.229839786887169,0.678118050098419,-0.139168903231621,-2.33440375328064,-1.37285315990448,0.666411936283112
Phytophthora_PA1_RUN2,473805.036298005,4434472.10105186,-0.557649075984955,-0.626974403858185,0.381702393293381,0.670914471149445,-0.243419006466866,0.118827693164349,0.321093946695328,-0.200541883707047,-0.671883881092072,0.695637822151184,-0.132444128394127,-2.2183952331543,-1.27143549919128,0.85010552406311
Phytophthora_PA1_RUN2,473908.586232772,4434555.89241544,0.259040653705597,-0.42970672249794,0.376244217157364,0.742583572864532,-0.364641100168228,0.0453253015875816,0.450206428766251,-0.310880422592163,-0.800564885139465,0.730017006397247,-0.0987543165683746,-2.2162983417511,-1.32927823066711,1.53636765480042
Phytophthora_PA1_RUN2,473942.053512125,4434716.18349083,-0.410848647356033,0.35245817899704,0.444234937429428,0.248468860983849,-0.0923514664173126,-0.116071343421936,-0.0392880775034428,-0.0287094227969646,-0.596693158149719,0.557427227497101,-0.108740821480751,-2.15718603134155,-1.42482841014862,0.852972209453583
Phytophthora_PA1_RUN2,473935.747830172,4434673.42308508,-0.241077587008476,-0.00303520006127656,0.507088959217072,0.321217834949493,-0.25037294626236,-0.19313108921051,0.0993204861879349,-0.189963728189468,-0.762659728527069,0.647004306316376,-0.0978671982884407,-2.15106844902039,-1.37013792991638,1.00102174282074
Phytophthora_PA1_RUN2,473942.599419476,4434508.38639434,0.386003404855728,-0.345530837774277,0.534985363483429,0.043965321034193,-0.251790285110474,-0.06305892765522,-0.0783338397741318,-0.204205214977264,-0.772762417793274,0.656473636627197,-0.0950209721922874,-2.10643982887268,-1.34501791000366,1.26554155349731
Phytophthora_PA1_RUN2,474213.396845688,4433458.55019516,-0.307707935571671,0.969868361949921,-1.25714671611786,-0.546496450901031,-0.592895805835724,0.850448310375214,-0.395257294178009,-0.022615397349,-0.252088844776154,0.783550024032593,-0.355891525745392,-1.46115660667419,-0.746231734752655,-0.517610907554626
Phytophthora_PA1_RUN2,474363.340837344,4433520.03801908,-0.844909608364105,0.770839273929596,-1.42973935604095,-0.182966157793999,1.61447620391846,0.124856047332287,-0.954912126064301,0.0702133178710938,-0.302699685096741,0.758805871009827,-0.395567864179611,-1.50018632411957,-0.598545074462891,-0.61658376455307
Phytophthora_PA1_RUN2,474422.08479708,4433539.15095115,-0.0437206625938416,0.523030400276184,-1.11420750617981,0.697990238666534,1.42756366729736,-1.87787580490112,-0.377790451049805,-0.0323305614292622,-0.21865351498127,0.747522473335266,-0.308930307626724,-1.56335175037384,-0.373046219348907,0.481890290975571
Phytophthora_PA1_RUN2,474595.68047004,4434948.17526879,-0.961752653121948,0.165071368217468,-0.132397279143333,2.82966470718384,-0.319703966379166,-0.195905357599258,2.11434268951416,0.1228271946311,-0.340865045785904,0.368662774562836,-0.00111257587559521,-1.82357919216156,-1.40704369544983,0.0435321740806103
Phytophthora_PA1_RUN2,474618.988178548,4434924.01368223,-0.453627675771713,0.18818736076355,0.299090057611465,0.598489761352539,-0.361894369125366,0.017215870320797,0.816277086734772,0.0800964310765266,-0.318702280521393,0.351070314645767,0.0470414310693741,-1.77948021888733,-1.42865085601807,-0.494691461324692
Phytophthora_PA1_RUN2,474631.986100117,4434834.32486089,-0.515420436859131,-0.170991763472557,0.417847096920013,0.445534974336624,-0.336091250181198,-0.0345688201487064,0.569683730602264,0.103217102587223,-0.511259615421295,0.396047651767731,-0.0193180553615093,-1.8049019575119,-1.37848722934723,-0.630179762840271
Phytophthora_PA1_RUN2,474628.990813098,4433971.15024905,-0.628918051719666,0.231022894382477,0.734170794487,0.0994093865156174,-0.740454196929932,0.173443347215652,0.553259432315826,0.153630271553993,0.0249824933707714,0.639574706554413,-0.323697149753571,-1.3075989484787,-0.82165116071701,-0.685686588287354
Phytophthora_PA1_RUN2,475796.25242747,4435593.23159799,-0.440429627895355,-0.0813156068325043,0.164773106575012,-0.530690610408783,-0.701078236103058,0.263127535581589,-0.232323825359344,-0.00893559399992228,0.18449755012989,0.117916896939278,0.372103095054626,-0.288403570652008,-1.54417490959167,-0.343743592500687
Phytophthora_PA1_RUN2,475751.494564062,4435485.3597763,-0.192004725337029,0.0390499271452427,0.202619999647141,-0.485697120428085,-0.577974855899811,0.193965703248978,-0.411646783351898,-0.0374362729489803,0.0873602777719498,0.187982350587845,0.315035194158554,-0.317910999059677,-1.53505778312683,-1.02161312103271
Phytophthora_PA1_RUN2,476801.27912229,4434743.52916058,-0.638031184673309,-0.386884361505508,-0.268695473670959,-0.291611135005951,-0.244624465703964,0.377134263515472,-0.230194330215454,-0.139520600438118,-0.131628751754761,0.588390707969666,-0.0551188886165619,-0.41723108291626,-0.488065421581268,-0.437306880950928
Phytophthora_PA1_RUN2,476826.326212029,4434749.15843075,-1.0395427942276,-0.40230005979538,-0.503748178482056,-0.112440541386604,-0.17553885281086,-0.0106180524453521,0.106740437448025,-0.232069954276085,-0.329271554946899,0.61093270778656,-0.0132637983188033,-0.27697890996933,-0.46935161948204,-0.469527125358582
Phytophthora_PA1_RUN2,477389.601427484,4433486.20027707,-0.420355230569839,-0.469922691583633,1.1044055223465,-0.133746758103371,0.311144143342972,0.818112969398499,-0.199111238121986,-0.354542523622513,-0.0430952496826649,0.879310131072998,-0.223054200410843,-0.566724598407745,-0.211299821734428,-0.0862918868660927
Phytophthora_PA1_RUN2,477428.754498064,4435038.04589905,1.36509823799133,0.620934724807739,-0.00390312168747187,0.352997690439224,-0.546795070171356,0.12109487503767,0.547986328601837,-0.139277100563049,0.341690748929977,0.517082452774048,0.0238341595977545,0.488139122724533,-0.225741401314735,0.458828002214432
Phytophthora_PA1_RUN2,477425.787824712,4433691.04498453,-1.07291722297668,-0.0694888830184937,1.58942437171936,-0.323921740055084,0.334128171205521,0.066689632833004,-0.734290063381195,-0.341237455606461,0.0917433500289917,0.734053492546082,-0.0706892460584641,-0.533812463283539,-0.183091253042221,0.896032989025116
Phytophthora_PA1_RUN2,477499.819534493,4433530.09478197,-0.805538415908813,0.00792391691356897,1.38506388664246,-0.198669791221619,-0.056670144200325,-0.0191243067383766,-0.246209636330605,-0.340539038181305,0.0674061551690102,0.762877106666565,-0.101540751755238,-0.523965835571289,-0.244612157344818,1.33954334259033
Phytophthora_PA1_RUN2,477868.851264658,4435269.53992436,-1.01497209072113,-0.0299193896353245,-0.821850419044495,-0.344391971826553,-0.722880125045776,0.164283528923988,0.00472431164234877,-0.17107230424881,0.432799071073532,0.620416939258575,-0.0598009787499905,0.598321855068207,-0.188165321946144,1.03748345375061
Phytophthora_PA1_RUN2,478142.806326324,4430937.28289116,1.90127718448639,-1.00867211818695,-0.740475356578827,-0.430905967950821,0.812606692314148,-0.361985951662064,-1.17832636833191,-0.360665678977966,-0.873491883277893,0.705701589584351,-0.0236590839922428,-0.692579746246338,1.37215173244476,0.755435645580292
Phytophthora_PA1_RUN2,478379.521373063,4431448.42505382,0.055783037096262,-1.06319785118103,-1.17565369606018,-0.539164662361145,0.104792609810829,-0.689075946807861,0.309085756540298,-0.347421795129776,-0.663380086421967,0.53249317407608,0.157594606280327,-0.625544905662537,1.26414120197296,1.64872646331787
Phytophthora_PA1_RUN2,478471.089229703,4431465.7060797,-0.262689739465714,-0.944900274276733,-1.44074666500092,-0.440061837434769,0.280536323785782,-0.224117413163185,1.23451948165894,-0.415525823831558,-0.643512725830078,0.47754180431366,0.267368674278259,-0.659019112586975,1.43450844287872,1.05133998394012
Phytophthora_PA1_RUN2,478473.588624133,4431208.95352267,0.363569468259811,-0.727264642715454,-1.58763062953949,-0.592427253723145,1.76686608791351,1.35826075077057,-1.83651375770569,-0.420624792575836,-0.706545948982239,0.519645571708679,0.224380567669868,-0.644384264945984,1.38451874256134,1.8184278011322
Phytophthora_PA1_RUN2,478432.340064381,4431094.69929243,0.0890545025467873,-0.967379212379456,-1.48409259319305,-0.187196761369705,1.34543597698212,-2.18103051185608,-0.486338973045349,-0.378212213516235,-0.799591958522797,0.601659297943115,0.105922020971775,-0.665450215339661,1.54212439060211,2.01926159858704
Phytophthora_PA1_RUN2,478578.955216179,4435857.94086172,-0.751428067684174,-0.136316031217575,-0.388251662254333,0.135453999042511,-0.573868989944458,0.0289882477372885,0.465187847614288,0.127262353897095,0.192435190081596,0.0757553279399872,0.320381700992584,0.770470142364502,-0.00716209225356579,1.31927537918091
Phytophthora_PA1_RUN2,478574.892622357,4435789.9262396,-0.465974122285843,-0.406839996576309,-0.349049657583237,0.381862312555313,-0.670221984386444,0.174705982208252,0.75342845916748,0.1407151222229,-0.129791855812073,0.234579458832741,0.134593561291695,0.745415866374969,-0.00954215042293072,1.61831212043762
Phytophthora_PA1_RUN2,478570.079415496,4431033.98153766,-0.712286293506622,-0.985473692417145,0.454075932502747,-0.341591060161591,0.0356363095343113,-1.37717127799988,0.217290148139,-0.424480974674225,-0.907121181488037,0.54421854019165,0.201156213879585,-0.664174795150757,1.64184927940369,2.20143795013428
Phytophthora_PA1_RUN2,478624.753504868,4431595.33966863,-0.960502564907074,-0.951923727989197,0.990677356719971,1.82632076740265,0.519859313964844,-0.606459259986877,0.304168313741684,-0.440918505191803,-0.486981779336929,0.340018063783646,0.438175827264786,-0.59825325012207,1.32142806053162,0.582636177539825
Phytophthora_PA1_RUN2,478660.734396587,4431008.40137245,-0.726707458496094,-0.797227621078491,0.798064351081848,-0.383204728364944,-0.00386635609902442,0.420654565095901,-0.79519659280777,-0.46293693780899,-0.840952157974243,0.516832053661346,0.257170438766479,-0.624085783958435,1.57908952236176,2.42529606819153
Phytophthora_PA1_RUN2,478611.727895665,4430656.88434673,-0.935490489006042,-0.994354128837585,0.705365419387817,0.959370374679565,0.899848997592926,-1.34099066257477,-0.293925702571869,-0.34965455532074,-0.741686105728149,0.574389457702637,0.11262483894825,-0.786744177341461,1.65048277378082,2.46439051628113
Phytophthora_PA1_RUN2,479014.218547662,4431305.52482985,-0.193983718752861,-0.56823205947876,0.406707167625427,-0.314396232366562,1.7516303062439,1.69205152988434,-1.26156914234161,-0.151359230279922,0.00136911659501493,0.384033888578415,0.180789679288864,-0.174351394176483,0.509454846382141,0.808010458946228
Phytophthora_PA1_RUN2,479360.229199745,4432923.22165531,0.398003965616226,-1.117222905159,-0.588068187236786,3.01218751701526e-05,0.270866453647614,-1.14737248420715,0.498571366071701,-0.0773046463727951,-0.184376001358032,0.137154996395111,0.400199890136719,-0.178253293037415,1.03901994228363,1.0042496919632
Phytophthora_PA1_RUN2,481006.880582198,4432476.03282277,-0.925789296627045,0.974089980125427,-1.60014927387238,-0.430852383375168,-0.443816393613815,0.231666833162308,-0.42749297618866,0.528830409049988,-0.229388147592545,0.256944298744202,-0.176205858588219,0.5157550573349,0.524401247501373,-0.217597454786301
Phytophthora_PA1_RUN2,481376.517915445,4433998.86819858,0.0906832367181778,-0.740145683288574,1.65724110603333,0.144961684942245,-0.928177535533905,-0.0752422288060188,3.70422315597534,0.577333688735962,-0.230581119656563,0.279642641544342,-0.224829658865929,0.768005788326263,0.601398885250092,0.317986994981766
Phytophthora_PA1_RUN2,481482.53785365,4434047.07547029,-0.609571158885956,-0.408497959375381,1.34187209606171,-0.0483996644616127,-0.603382885456085,-0.188493147492409,1.04579436779022,0.436091601848602,-0.248932510614395,0.243662446737289,-0.0894956961274147,0.796075701713562,0.630205690860748,0.111887156963348
Phytophthora_PA1_RUN2,483001.938939244,4433989.27141803,-0.153420835733414,2.03190422058105,-0.0789228901267052,-0.344142854213715,-0.741843461990356,0.143627732992172,0.285102397203445,0.390527993440628,0.244523152709007,0.403831154108047,-0.233619704842567,1.2489013671875,0.438727647066116,-0.864165186882019
Phytophthora_PA1_RUN2,483105.818653542,4434799.14261903,-0.834218800067902,0.135985344648361,1.89719319343567,-0.427042096853256,-0.79707545042038,0.411949247121811,0.229868024587631,0.373003393411636,-0.0724974572658539,0.397184729576111,-0.21358385682106,1.63972890377045,0.531583845615387,0.195136100053787
